,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
57352,38.7432,-122.2314,347.8,1.2,1.1,2018-07-01,627,Terra,MODIS,100,6.2,303.9,74.1,N,0
57353,38.7449,-122.2168,327.4,1.2,1.1,2018-07-01,627,Terra,MODIS,100,6.2,304.1,30.6,N,0
57355,38.7743,-122.2221,322.2,1.2,1.1,2018-07-01,627,Terra,MODIS,100,6.2,303.4,20.6,N,0
57358,38.7629,-122.2347,331.3,1.2,1.1,2018-07-01,627,Terra,MODIS,100,6.2,301.9,37.3,N,0
57359,38.7645,-122.2203,317.9,1.2,1.1,2018-07-01,627,Terra,MODIS,96,6.2,302.7,16.9,N,0
57360,38.7841,-122.2243,372.9,1.2,1.1,2018-07-01,627,Terra,MODIS,100,6.2,306.8,163.5,N,0
57362,38.7727,-122.2367,318.8,1.2,1.1,2018-07-01,627,Terra,MODIS,97,6.2,300.7,18.2,N,0
57363,38.7825,-122.2387,335.3,1.2,1.1,2018-07-01,627,Terra,MODIS,100,6.2,301.5,44.0,N,0
57364,38.7957,-122.2107,319.7,1.2,1.1,2018-07-01,627,Terra,MODIS,98,6.2,302.3,18.4,N,0
57365,39.0205,-122.5537,359.2,1.2,1.1,2018-07-01,627,Terra,MODIS,100,6.2,302.0,105.8,N,0
57366,38.7961,-122.2168,322.6,1.2,1.1,2018-07-01,627,Terra,MODIS,100,6.2,302.9,22.6,N,0
57367,38.794000000000004,-122.2256,316.3,1.2,1.1,2018-07-01,627,Terra,MODIS,93,6.2,302.3,13.4,N,0
57414,38.7457,-122.2227,367.1,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,313.2,262.0,N,0
57416,39.0162,-122.5548,328.4,1.8,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,295.6,61.2,N,0
57417,39.0278,-122.5516,321.6,1.8,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,296.3,42.8,N,0
57418,38.7737,-122.2362,338.3,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,301.7,93.2,N,0
57419,38.7503,-122.2444,370.9,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,309.4,296.1,N,0
57420,38.7804,-122.2082,327.5,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,301.2,54.6,N,0
57421,38.7854,-122.2321,346.3,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,301.6,128.3,N,0
57423,38.7688,-122.2129,327.5,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,301.1,54.1,N,0
57424,38.7573,-122.2179,338.5,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,303.7,94.1,N,0
57425,38.762,-122.2401,340.1,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,303.1,103.3,N,0
57426,38.7359,-122.1768,330.4,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,303.2,65.3,N,0
57427,38.6757,-122.16,355.1,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,304.7,180.1,N,0
57429,38.6804,-122.1825,342.7,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,304.2,116.0,N,0
57431,38.7342,-122.2276,347.9,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,303.4,141.6,N,0
57432,38.7383,-122.24700000000001,328.3,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,299.8,64.8,N,0
57435,38.685,-122.2043,363.5,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,302.8,241.3,N,0
57437,38.7567,-122.2468,346.5,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,303.3,136.4,N,0
57438,38.7408,-122.2302,364.5,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,310.5,247.3,N,0
57439,38.7195,-122.1591,353.1,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,306.2,169.5,N,0
57440,38.7243,-122.1814,339.2,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,304.9,99.9,N,0
57441,38.7449,-122.2501,328.0,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,299.6,64.7,N,0
57442,38.7522,-122.225,363.7,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,314.3,239.7,N,0
57443,38.7428,-122.1793,319.2,1.9,1.3,2018-07-01,1039,Aqua,MODIS,98,6.2,301.9,34.8,N,0
57445,38.7265,-122.1615,346.2,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,303.9,132.4,N,0
57446,38.6871,-122.1545,405.6,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,313.1,734.8,N,0
57447,38.7103,-122.1444,330.0,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,302.0,65.5,N,0
57448,38.7312,-122.184,331.0,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,303.1,69.0,N,0
57449,38.7149,-122.1664,390.1,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,311.7,501.9,N,0
57450,38.7289,-122.2336,347.9,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,301.4,146.5,N,0
57451,38.7196,-122.1887,323.6,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,302.8,47.0,N,0
57452,38.7244,-122.212,351.2,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,304.1,161.6,N,0
57453,38.7081,-122.1942,336.3,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,303.7,89.5,N,0
57454,38.692,-122.1773,382.2,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,306.8,410.5,N,0
57455,38.7127,-122.2161,380.2,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,309.4,390.8,N,0
57456,38.7168,-122.2359,338.8,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,296.6,103.7,N,0
57457,38.6967,-122.2,359.7,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,305.4,213.6,N,0
57458,38.7034,-122.1718,374.2,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,308.4,329.2,N,0
57459,38.7011,-122.2207,345.6,1.9,1.3,2018-07-01,1039,Aqua,MODIS,100,6.2,299.5,134.1,N,0
57460,38.6989,-122.15,349.8,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,304.2,150.6,N,0
57461,38.6332,-122.1617,325.9,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,299.5,54.8,N,0
57462,38.6594,-122.1431,337.8,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,301.5,92.9,N,0
57463,38.6643,-122.1659,371.8,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,309.1,306.2,N,0
57464,38.669000000000004,-122.1883,320.8,1.9,1.3,2018-07-01,1039,Aqua,MODIS,98,6.2,300.9,40.0,N,0
57467,38.648,-122.1491,426.1,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,312.9,1154.8,N,0
57468,38.6527,-122.1708,436.6,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,315.0,1421.9,N,0
57469,38.6451,-122.1581,406.3,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,310.9,752.4,N,0
57471,38.6493,-122.1783,355.4,1.9,1.4,2018-07-01,1039,Aqua,MODIS,100,6.2,301.7,184.3,N,0
57472,38.6245,-122.1573,318.1,1.9,1.4,2018-07-01,1039,Aqua,MODIS,96,6.2,298.6,33.6,N,0
57588,38.7014,-122.1731,353.1,2.7,1.6,2018-07-01,1827,Terra,MODIS,92,6.2,318.4,197.3,D,0
57708,38.5659,-122.1214,350.7,1.8,1.3,2018-07-01,2144,Aqua,MODIS,94,6.2,305.0,113.8,D,0
57712,38.5775,-122.1234,397.1,1.8,1.3,2018-07-01,2144,Aqua,MODIS,100,6.2,309.4,506.6,D,0
57714,38.5611,-122.1259,355.4,1.8,1.3,2018-07-01,2144,Aqua,MODIS,97,6.2,304.2,137.8,D,0
57715,38.629,-122.1573,369.7,1.8,1.3,2018-07-01,2144,Aqua,MODIS,100,6.2,307.8,224.2,D,0
57716,38.5843,-122.1298,354.2,1.8,1.3,2018-07-01,2144,Aqua,MODIS,96,6.2,306.8,128.4,D,0
57719,38.5727,-122.1278,389.1,1.8,1.3,2018-07-01,2144,Aqua,MODIS,100,6.2,309.7,410.9,D,0
57722,38.6309,-122.1361,369.4,1.8,1.3,2018-07-01,2144,Aqua,MODIS,100,6.2,305.9,223.7,D,0
57723,38.5959,-122.1319,348.0,1.8,1.3,2018-07-01,2144,Aqua,MODIS,92,6.2,305.4,95.6,D,0
57725,38.6141,-122.1929,358.7,1.7,1.3,2018-07-01,2144,Aqua,MODIS,93,6.2,305.9,143.6,D,0
57727,38.6174,-122.1554,348.2,1.8,1.3,2018-07-01,2144,Aqua,MODIS,92,6.2,305.2,96.1,D,0
57729,38.6639,-122.1615,345.0,1.8,1.3,2018-07-01,2144,Aqua,MODIS,90,6.2,311.3,78.8,D,0
57733,38.6608,-122.1691,356.0,1.8,1.3,2018-07-01,2144,Aqua,MODIS,97,6.2,312.3,131.4,D,0
57736,38.7022,-122.2328,347.4,1.7,1.3,2018-07-01,2144,Aqua,MODIS,92,6.2,311.3,84.2,D,0
57738,38.7325,-122.2431,360.5,1.7,1.3,2018-07-01,2144,Aqua,MODIS,100,6.2,311.7,156.5,D,0
57739,38.7138,-122.2344,349.3,1.7,1.3,2018-07-01,2144,Aqua,MODIS,93,6.2,310.5,93.4,D,0
57742,38.7237,-122.2548,352.2,1.7,1.3,2018-07-01,2144,Aqua,MODIS,95,6.2,309.2,114.7,D,0
57743,38.7253,-122.2367,349.2,1.7,1.3,2018-07-01,2144,Aqua,MODIS,92,6.2,309.9,94.4,D,0
57746,38.7671,-122.2491,374.1,1.7,1.3,2018-07-01,2144,Aqua,MODIS,100,6.2,311.5,247.2,D,0
57800,38.6483,-122.1234,340.5,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,301.0,187.1,N,0
57801,38.6199,-122.11399999999999,341.8,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,300.1,197.2,N,0
57803,38.606,-122.1084,359.3,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,301.6,379.4,N,0
57804,38.6128,-122.0794,344.4,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,300.2,222.4,N,0
57827,38.5705,-122.12899999999999,324.7,2.9,1.6,2018-07-02,532,Terra,MODIS,91,6.2,294.4,87.3,N,0
57830,38.578,-122.0973,337.3,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,297.9,166.9,N,0
57832,38.5566,-122.1231,325.2,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,295.3,95.1,N,0
57833,38.5638,-122.0927,322.3,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,297.1,80.7,N,0
57834,38.8186,-122.2141,332.1,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,298.7,138.5,N,0
57836,38.6077,-122.1133,348.8,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,300.9,262.5,N,0
57837,38.6147,-122.0842,351.9,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,301.0,296.1,N,0
57838,38.5555,-122.1161,327.1,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,296.0,107.8,N,0
57839,38.6427,-122.0948,318.6,2.9,1.6,2018-07-02,532,Terra,MODIS,97,6.2,299.3,62.7,N,0
57840,38.6633,-122.1364,367.0,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,305.3,481.9,N,0
57841,38.6215,-122.1195,334.2,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,299.7,142.2,N,0
57842,38.6285,-122.0904,324.1,2.9,1.6,2018-07-02,532,Terra,MODIS,99,6.2,299.4,87.3,N,0
57843,38.6705,-122.1063,368.2,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,303.3,499.4,N,0
57845,38.6497,-122.1293,342.1,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,301.5,203.0,N,0
57846,38.6567,-122.1,320.6,2.9,1.6,2018-07-02,532,Terra,MODIS,93,6.2,299.6,69.6,N,0
57847,38.677,-122.1434,344.5,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,303.8,224.3,N,0
57849,38.6918,-122.1571,321.3,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,300.0,73.9,N,0
57850,38.684,-122.1136,327.1,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,299.6,100.1,N,0
57853,38.7044,-122.1565,331.5,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,298.9,131.4,N,0
57854,38.6907,-122.1497,326.3,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,300.6,98.7,N,0
57855,38.7332,-122.2397,318.4,2.9,1.6,2018-07-02,532,Terra,MODIS,97,6.2,293.8,69.3,N,0
57857,38.7056,-122.1634,328.2,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,298.1,113.3,N,0
57859,38.8106,-122.2365,323.0,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,298.0,90.8,N,0
57860,38.7246,-122.2755,316.7,2.9,1.6,2018-07-02,532,Terra,MODIS,94,6.2,292.6,64.3,N,0
57861,38.817,-122.2091,328.7,2.9,1.6,2018-07-02,532,Terra,MODIS,100,6.2,298.5,117.7,N,0
57913,38.823,-122.2212,315.5,1.8,1.3,2018-07-02,944,Aqua,MODIS,91,6.2,296.5,30.7,N,0
57915,38.5835,-122.0993,320.7,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,298.1,37.3,N,0
57916,38.6929,-122.1281,322.8,1.8,1.3,2018-07-02,944,Aqua,MODIS,93,6.2,296.0,41.8,N,0
57923,38.7143,-122.1409,319.5,1.8,1.3,2018-07-02,944,Aqua,MODIS,99,6.2,294.2,37.3,N,0
57925,38.6754,-122.1038,341.0,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,299.0,99.3,N,0
57927,38.6771,-122.1225,334.6,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,300.2,75.4,N,0
57928,38.689,-122.1229,328.5,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,296.8,57.9,N,0
57929,38.6792,-122.1087,342.0,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,299.2,101.9,N,0
57931,38.6421,-122.0924,322.6,1.8,1.3,2018-07-02,944,Aqua,MODIS,96,6.2,298.2,41.6,N,0
57933,38.6437,-122.1103,327.1,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,299.3,52.0,N,0
57935,38.6555,-122.1093,348.3,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,301.3,130.0,N,0
57936,38.6673,-122.1088,338.0,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,301.3,87.1,N,0
57937,38.6186,-122.0944,329.7,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,300.0,60.5,N,0
57940,38.6304,-122.0942,320.7,1.8,1.3,2018-07-02,944,Aqua,MODIS,99,6.2,298.3,37.5,N,0
57942,38.617,-122.0764,327.5,1.8,1.3,2018-07-02,944,Aqua,MODIS,100,6.2,298.2,54.4,N,0
57944,38.607,-122.0968,316.6,1.8,1.3,2018-07-02,944,Aqua,MODIS,90,6.2,298.6,28.7,N,0
58106,38.6854,-122.1168,361.5,1.0,1.0,2018-07-02,1910,Terra,MODIS,100,6.2,315.7,71.8,D,0
58111,38.7363,-122.26100000000001,349.1,1.0,1.0,2018-07-02,1910,Terra,MODIS,94,6.2,309.2,47.1,D,0
58112,38.7381,-122.2725,343.2,1.0,1.0,2018-07-02,1910,Terra,MODIS,90,6.2,307.9,36.6,D,0
58113,38.8154,-122.2345,402.6,1.0,1.0,2018-07-02,1910,Terra,MODIS,100,6.2,323.0,259.5,D,0
58114,38.7453,-122.2588,402.3,1.0,1.0,2018-07-02,1910,Terra,MODIS,100,6.2,315.0,260.6,D,0
58117,38.8135,-122.2227,375.5,1.0,1.0,2018-07-02,1910,Terra,MODIS,100,6.2,322.9,119.7,D,0
58119,38.8065,-122.23700000000001,366.0,1.0,1.0,2018-07-02,1910,Terra,MODIS,100,6.2,310.4,88.1,D,0
58122,38.7089,-122.147,352.5,1.0,1.0,2018-07-02,1910,Terra,MODIS,96,6.2,317.9,46.6,D,0
58123,38.7108,-122.1587,350.6,1.0,1.0,2018-07-02,1910,Terra,MODIS,95,6.2,315.4,42.1,D,0
58124,38.7273,-122.2632,350.8,1.0,1.0,2018-07-02,1910,Terra,MODIS,95,6.2,308.0,51.8,D,0
58127,38.6656,-122.1102,344.9,1.0,1.0,2018-07-02,1910,Terra,MODIS,91,6.2,313.4,32.2,D,0
58128,38.6549,-122.1557,353.8,1.0,1.0,2018-07-02,1910,Terra,MODIS,96,6.2,319.2,49.9,D,0
58129,38.6746,-122.1077,345.0,1.0,1.0,2018-07-02,1910,Terra,MODIS,91,6.2,312.9,32.6,D,0
58131,38.6567,-122.1675,350.2,1.0,1.0,2018-07-02,1910,Terra,MODIS,94,6.2,316.0,42.1,D,0
58132,38.6637,-122.0983,355.2,1.0,1.0,2018-07-02,1910,Terra,MODIS,97,6.2,313.3,55.6,D,0
58133,38.6546,-122.0947,350.2,1.0,1.0,2018-07-02,1910,Terra,MODIS,94,6.2,312.6,44.1,D,0
58134,38.6565,-122.1066,352.0,1.0,1.0,2018-07-02,1910,Terra,MODIS,95,6.2,313.2,46.9,D,0
58135,38.6459,-122.1582,352.6,1.0,1.0,2018-07-02,1910,Terra,MODIS,96,6.2,316.8,47.6,D,0
58137,38.6258,-122.09,370.5,1.0,1.0,2018-07-02,1910,Terra,MODIS,100,6.2,313.4,103.7,D,0
58138,38.6456,-122.0971,354.0,1.0,1.0,2018-07-02,1910,Terra,MODIS,96,6.2,312.5,53.2,D,0
58139,38.6276,-122.1016,344.6,1.0,1.0,2018-07-02,1910,Terra,MODIS,91,6.2,310.8,32.8,D,0
58141,38.6347,-122.0875,349.1,1.0,1.0,2018-07-02,1910,Terra,MODIS,94,6.2,313.6,42.3,D,0
58142,38.6366,-122.0995,342.8,1.0,1.0,2018-07-02,1910,Terra,MODIS,90,6.2,313.3,29.8,D,0
58144,38.5681,-122.0804,351.7,1.0,1.0,2018-07-02,1910,Terra,MODIS,95,6.2,307.9,50.3,D,0
58145,38.6149,-122.0805,349.1,1.0,1.0,2018-07-02,1910,Terra,MODIS,94,6.2,314.5,43.5,D,0
58146,38.6168,-122.0926,345.8,1.0,1.0,2018-07-02,1910,Terra,MODIS,92,6.2,311.1,36.2,D,0
58147,38.57,-122.0921,350.5,1.0,1.0,2018-07-02,1910,Terra,MODIS,95,6.2,308.1,47.7,D,0
58150,38.5771,-122.0783,365.9,1.0,1.0,2018-07-02,1910,Terra,MODIS,100,6.2,312.7,90.1,D,0
58151,38.5576,-122.1262,366.7,1.0,1.0,2018-07-02,1910,Terra,MODIS,100,6.2,307.9,97.1,D,0
58276,38.5646,-122.0793,345.5,1.9,1.4,2018-07-02,2048,Aqua,MODIS,91,6.2,308.5,102.0,D,0
58280,38.5766,-122.0825,346.7,1.9,1.4,2018-07-02,2048,Aqua,MODIS,92,6.2,308.7,106.9,D,0
58287,38.6358,-122.1027,347.6,1.9,1.4,2018-07-02,2048,Aqua,MODIS,93,6.2,310.3,102.1,D,0
58288,38.6478,-122.10600000000001,368.0,1.9,1.4,2018-07-02,2048,Aqua,MODIS,100,6.2,313.2,234.8,D,0
58290,38.6552,-122.0926,354.4,1.9,1.4,2018-07-02,2048,Aqua,MODIS,97,6.2,313.5,135.4,D,0
58292,38.6393,-122.1076,346.4,1.9,1.4,2018-07-02,2048,Aqua,MODIS,92,6.2,310.3,89.8,D,0
58295,38.6512,-122.1115,359.8,1.9,1.4,2018-07-02,2048,Aqua,MODIS,99,6.2,312.6,167.2,D,0
58299,38.811,-122.2241,349.0,2.0,1.4,2018-07-02,2048,Aqua,MODIS,94,6.2,316.3,114.9,D,0
58300,38.7952,-122.2388,346.7,2.0,1.4,2018-07-02,2048,Aqua,MODIS,92,6.2,314.2,104.7,D,0
58304,38.8025,-122.2247,366.1,2.0,1.4,2018-07-02,2048,Aqua,MODIS,100,6.2,316.8,231.9,D,0
58306,38.8071,-122.243,423.6,2.0,1.4,2018-07-02,2048,Aqua,MODIS,100,6.2,322.3,1102.2,D,0
58307,38.7983,-122.2444,417.3,2.0,1.4,2018-07-02,2048,Aqua,MODIS,100,6.2,319.6,960.2,D,0
58308,38.8101,-122.2488,351.4,2.0,1.4,2018-07-02,2048,Aqua,MODIS,95,6.2,314.6,134.0,D,0
58457,38.5906,-122.0924,327.2,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,297.8,21.9,N,0
58458,38.5922,-122.081,341.7,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,301.3,41.9,N,0
58459,38.5938,-122.0694,325.3,1.0,1.0,2018-07-03,615,Terra,MODIS,90,6.2,299.7,19.1,N,0
58463,38.5492,-122.0592,319.2,1.0,1.0,2018-07-03,615,Terra,MODIS,92,6.2,297.9,14.7,N,0
58470,38.5545,-122.1545,377.4,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,298.0,140.5,N,0
58471,38.5471,-122.141,337.5,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,294.5,37.9,N,0
58473,38.5655,-122.0748,330.6,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,298.3,24.4,N,0
58474,38.7413,-122.2683,318.2,1.0,1.0,2018-07-03,615,Terra,MODIS,96,6.2,292.7,15.6,N,0
58475,38.6263,-122.1005,316.1,1.0,1.0,2018-07-03,615,Terra,MODIS,93,6.2,296.9,12.3,N,0
58476,38.6011,-122.0829,332.5,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,298.6,28.3,N,0
58477,38.6027,-122.0714,346.3,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,300.4,51.7,N,0
58479,38.589,-122.1038,317.8,1.0,1.0,2018-07-03,615,Terra,MODIS,91,6.2,296.2,13.7,N,0
58481,38.6279,-122.089,332.7,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,299.6,29.9,N,0
58484,38.6295,-122.0775,319.4,1.0,1.0,2018-07-03,615,Terra,MODIS,98,6.2,299.1,13.8,N,0
58485,38.6205,-122.0755,332.0,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,300.0,28.2,N,0
58486,38.6311,-122.0661,331.7,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,299.5,28.2,N,0
58488,38.6378,-122.0858,315.7,1.0,1.0,2018-07-03,615,Terra,MODIS,92,6.2,299.0,10.8,N,0
58490,38.654,-122.1014,315.4,1.0,1.0,2018-07-03,615,Terra,MODIS,91,6.2,298.8,11.2,N,0
58491,38.6394,-122.0743,318.4,1.0,1.0,2018-07-03,615,Terra,MODIS,97,6.2,299.1,13.7,N,0
58492,38.6556,-122.0898,327.2,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,300.0,22.4,N,0
58493,38.6483,-122.0763,321.7,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,298.7,17.3,N,0
58494,38.6451,-122.0994,319.1,1.0,1.0,2018-07-03,615,Terra,MODIS,98,6.2,300.2,14.2,N,0
58495,38.6467,-122.0878,333.7,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,301.9,31.1,N,0
58502,38.6634,-122.2327,325.8,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,293.4,22.3,N,0
58504,38.7502,-122.2704,329.7,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,293.1,28.3,N,0
58506,38.8006,-122.2415,349.4,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,299.2,60.3,N,0
58507,38.7607,-122.2611,315.3,1.0,1.0,2018-07-03,615,Terra,MODIS,91,6.2,293.9,12.7,N,0
58508,38.7696,-122.2632,321.0,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,292.9,17.7,N,0
58509,38.7591,-122.2725,328.4,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,293.9,26.6,N,0
58510,38.8021,-122.23,347.3,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,300.0,55.8,N,0
58513,38.7905,-122.2447,326.9,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,294.3,24.4,N,0
58515,38.8095,-122.2436,359.9,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,301.7,85.4,N,0
58518,38.8111,-122.2321,353.8,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,303.0,69.8,N,0
58520,38.82,-122.2341,365.7,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,303.1,101.3,N,0
58522,38.8184,-122.2456,360.7,1.0,1.0,2018-07-03,615,Terra,MODIS,100,6.2,301.1,86.8,N,0
58630,38.6027,-122.074,319.5,1.3,1.1,2018-07-03,1027,Aqua,MODIS,99,6.2,293.3,24.2,N,0
58634,38.554,-122.1421,319.3,1.3,1.1,2018-07-03,1027,Aqua,MODIS,98,6.2,290.0,24.7,N,0
58636,38.5567,-122.1567,331.9,1.3,1.1,2018-07-03,1027,Aqua,MODIS,100,6.2,290.0,44.5,N,0
58961,38.7767,-122.266,345.4,3.7,1.8,2018-07-03,1953,Terra,MODIS,93,6.2,303.8,277.2,D,0
58963,38.808,-122.2555,345.8,3.7,1.8,2018-07-03,1953,Terra,MODIS,93,6.2,304.2,286.7,D,0
59052,38.7424,-122.2748,359.0,1.2,1.1,2018-07-03,2131,Aqua,MODIS,99,6.2,313.4,86.8,D,0
59054,38.6727,-122.0883,358.1,1.2,1.1,2018-07-03,2131,Aqua,MODIS,99,6.2,316.3,80.6,D,0
59058,38.784,-122.2566,352.8,1.2,1.1,2018-07-03,2131,Aqua,MODIS,96,6.2,311.5,64.6,D,0
59060,38.7408,-122.2885,344.0,1.2,1.1,2018-07-03,2131,Aqua,MODIS,91,6.2,309.1,45.7,D,0
59064,38.7729,-122.2671,356.1,1.2,1.1,2018-07-03,2131,Aqua,MODIS,98,6.2,312.4,75.0,D,0
59066,38.817,-122.2553,344.1,1.2,1.1,2018-07-03,2131,Aqua,MODIS,91,6.2,312.1,44.5,D,0
59069,38.8147,-122.2481,356.7,1.2,1.1,2018-07-03,2131,Aqua,MODIS,98,6.2,313.5,78.1,D,0
59209,38.8303,-122.2207,322.9,4.4,1.9,2018-07-04,520,Terra,MODIS,100,6.2,294.2,175.5,N,0
59213,38.8319,-122.2272,322.0,4.4,1.9,2018-07-04,520,Terra,MODIS,100,6.2,294.1,168.6,N,0
59218,38.8271,-122.24700000000001,319.5,3.5,1.8,2018-07-04,658,Terra,MODIS,99,6.2,291.5,107.4,N,0
59450,38.8311,-122.25399999999999,357.4,1.1,1.0,2018-07-04,1858,Terra,MODIS,98,6.2,307.2,76.8,D,0
59451,38.8372,-122.2288,352.5,1.1,1.0,2018-07-04,1858,Terra,MODIS,96,6.2,311.6,57.8,D,0
59452,38.8388,-122.2406,392.8,1.1,1.0,2018-07-04,1858,Terra,MODIS,100,6.2,311.9,218.0,D,0
59454,38.8249,-122.2614,348.3,1.1,1.0,2018-07-04,1858,Terra,MODIS,94,6.2,306.7,53.3,D,0
59563,38.8395,-122.2453,362.4,3.0,1.6,2018-07-04,2036,Aqua,MODIS,100,6.2,302.2,418.5,D,0
